Title,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons
Tezaab,"Anil Kapoor, Madhuri Dixit, Anupam Kher, Chunky Pandey",4 wins & 1 nomination.,N/A,India,N/A,N. Chandra,"Action, Drama, Musical",Hindi,N/A,"A college student, who has decided to serve for his country, turns a criminal.",https://images-na.ssl-images-amazon.com/images/M/MV5BYjY1NDEyYjYtMWE5My00MTllLTkwMGYtMDJhY2RlMDY5MzNmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,Ultra,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",11 Nov 1988,True,173 min,movie,N/A,"N. Chandra, Kamlesh Pandey",1988,tt0096252,7.0,"1,421",
Maine Pyar Kiya,"Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma",4 wins & 2 nominations.,N/A,India,18 May 1999,Sooraj R. Barjatya,"Drama, Family, Musical",Hindi,N/A,"Kishen Kumar Chaudhary and Karan are family like friends, when Kishen's wife Mrs. Kaushalya gives birth to a baby boy Prem, Karan helps the couple bring up their child with out- most care. ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NTg4MDIwN15BMl5BanBnXkFtZTgwMTY2ODk1MDE@._V1_SX300.jpg,Rajshri Media,NOT RATED,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",29 Dec 1989,True,192 min,movie,N/A,"S.M. Ahale (story), Sooraj R. Barjatya (dialogue), Sooraj R. Barjatya (screenplay)",1989,tt0100095,7.4,"8,432",
Saajan,"Sanjay Dutt, Madhuri Dixit, Salman Khan, Ekta Sohini",2 wins & 2 nominations.,N/A,India,19 Jan 1999,Lawrence D'Souza,"Drama, Musical, Romance",Hindi,N/A,"Aman (Sanjay Dutt) is a poor, handicapped orphan who is befriended by wealthy Akash Verma (Salman Khan) during his childhood. Akash's parents adopt him and give him their family name, and ...",https://ia.media-imdb.com/images/M/MV5BMTQ5MjUxNjE1NF5BMl5BanBnXkFtZTcwMTIyNDE0MQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",30 Aug 1991,True,181 min,movie,N/A,"Reema Rakesh Nath (dialogue), Reema Rakesh Nath (screenplay), Reema Rakesh Nath (story)",1991,tt0102825,7.3,"4,788",
Phool Aur Kaante,"Ajay Devgn, Madhoo, Arif Khan, Jagdeep",1 win.,N/A,India,04 Apr 2007,Sandesh Kohli,"Thriller, Action, Crime",Hindi,N/A,"Nageshwar is a criminal don and have an only son, Ajay who is quite apprehensive about his dad's criminal empire and wants to shape his own destiny - one that is of peace and love; while ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMzA0MmYxMmYtNDUzZi00ZDE0LWI3NjItZDliZGM4M2E1N2NlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,Sonu Films International,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.8/10'}",22 Nov 1991,True,173 min,movie,N/A,Iqbal Durrani,1991,tt0254683,5.8,948,
100 Days,"Jackie Shroff, Madhuri Dixit, Javed Jaffrey, Laxmikant Berde",N/A,N/A,India,06 Apr 1999,Partho Ghosh,"Horror, Romance, Thriller",Hindi,N/A,"A young, clairvoyant woman has a vision of a murder and sets out to uncover the truth before the killer finds her.",https://images-na.ssl-images-amazon.com/images/M/MV5BYTI0ODVhYTYtYzVkMC00ODk3LWEzM2EtZjhjY2YzZTExZTNkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.6/10'}",N/A,True,161 min,movie,N/A,"Bhushan Banmali (dialogue), Devjyoti Roy (screenplay)",1991,tt0101244,6.6,702,
Heart,"Ajay Devgn, Karisma Kapoor, Ajit, Arjun",N/A,N/A,India,N/A,Farogh Siddique,"Action, Drama, Romance",Hindi,N/A,"An engaging action-sport film, where a man avenges his sister's humiliation by participating in a deadly kung-fu tournament.",https://images-na.ssl-images-amazon.com/images/M/MV5BN2E0NjBlZDYtM2Q4Ni00ZTM2LWFiZDMtMmNhOTM2NjdhNDk5XkEyXkFqcGdeQXVyNjUxNTE5OTY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '4.7/10'}",23 Oct 1992,True,161 min,movie,N/A,"Veeru Devgan (idea), Tanveer Khan (dialogue), Lalit Mahajan, Naeem-Ejaz (dialogue), Farogh Siddique",1992,tt0267617,4.7,622,
Jo Jeeta Wohi Sikandar,"Aamir Khan, Ayesha Jhulka, Deepak Tijori, Pooja Bedi",1 win & 1 nomination.,N/A,India,29 Aug 2006,Mansoor Khan,"Comedy, Drama, Romance",Hindi,N/A,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTU1ZjQwNDAtZDAwMC00OTcyLTg4MDUtOTUwYTU4N2M4YTgxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,PG,"{'Source': 'Internet Movie Database', 'Value': '8.2/10'}",22 May 1992,True,174 min,movie,N/A,"Nasir Hussain (dialogue), Mansoor Khan (screenplay), Mansoor Khan (story)",1992,tt0104561,8.2,"17,276",
Hum Hain Rahi Pyar Ke,"Aamir Khan, Juhi Chawla, Sharokh Bharucha, Kunal Khemu",4 wins & 1 nomination.,N/A,India,N/A,Mahesh Bhatt,"Drama, Family, Comedy",Hindi,N/A,Rahul Malhotra (Aamir Khan) is the manager of the heavily in debt family business. He is also the guardian of his dead sister's mischievous kids. Rahul hires Vaijayanti (Juhi Chawla) as ...,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQyMGU0MGUtM2U2Mi00ZWYwLTliNTktZjE5YjQ5ZjQ2NmI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",05 Jul 1993,True,163 min,movie,N/A,"Robin Bhatt (dialogue), Robin Bhatt (screenplay), Robin Bhatt (script), Robin Bhatt (story), Aamir Khan (screenplay), Sujit Sen (story)",1993,tt0107166,7.4,"4,290",
Khal Nayak,"Rakhee Gulzar, Jackie Shroff, Sanjay Dutt, Madhuri Dixit",1 win & 2 nominations.,N/A,India,11 Apr 2000,Subhash Ghai,"Action, Adventure, Crime",Hindi,N/A,"Ballu (Sanjay Dutt), a notorious, cunning, and unscrupulous criminal who's wanted by the police for a plethora of murders and thefts. Bright and ambitious Inspector Ram (Jackie Shroff) ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTM2ODQ3NTYyN15BMl5BanBnXkFtZTgwNTU3ODk1MDE@._V1_SX300.jpg,Rajshri Media,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.3/10'}",N/A,True,190 min,movie,N/A,"Subhash Ghai, Ram Kelkar (screenplay), Kamlesh Pandey (dialogue)",1993,tt0107311,7.3,"2,150",
Meet the Patels,"Ravi Patel, Geeta Patel, Champa V. Patel, Vasant K. Patel",3 wins & 5 nominations.,"$1,691,439",USA,26 Jan 2016,"Geeta Patel, Ravi Patel","Documentary, Comedy, Romance","English, Gujarati",70,An Indian-American man who is about to turn 30 gets help from his parents and extended family to start looking for a wife in the traditional Indian way.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNzM3NjE4M15BMl5BanBnXkFtZTgwMDg3NjMzNjE@._V1_SX300.jpg,Alchemy Films,PG,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",11 Sep 2015,True,88 min,movie,http://www.meetthepatelsfilm.com/,"Matthew Hamachek, Billy McMillin, Geeta Patel, Ravi Patel",2014,tt2378401,7.2,"2,559",
Meet the Patels,"Ravi Patel, Geeta Patel, Champa V. Patel, Vasant K. Patel",3 wins & 5 nominations.,"$1,691,439",USA,26 Jan 2016,"Geeta Patel, Ravi Patel","Documentary, Comedy, Romance","English, Gujarati",70,An Indian-American man who is about to turn 30 gets help from his parents and extended family to start looking for a wife in the traditional Indian way.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNzM3NjE4M15BMl5BanBnXkFtZTgwMDg3NjMzNjE@._V1_SX300.jpg,Alchemy Films,PG,"{'Source': 'Rotten Tomatoes', 'Value': '86%'}",11 Sep 2015,True,88 min,movie,http://www.meetthepatelsfilm.com/,"Matthew Hamachek, Billy McMillin, Geeta Patel, Ravi Patel",2014,tt2378401,7.2,"2,559",
Meet the Patels,"Ravi Patel, Geeta Patel, Champa V. Patel, Vasant K. Patel",3 wins & 5 nominations.,"$1,691,439",USA,26 Jan 2016,"Geeta Patel, Ravi Patel","Documentary, Comedy, Romance","English, Gujarati",70,An Indian-American man who is about to turn 30 gets help from his parents and extended family to start looking for a wife in the traditional Indian way.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNzM3NjE4M15BMl5BanBnXkFtZTgwMDg3NjMzNjE@._V1_SX300.jpg,Alchemy Films,PG,"{'Source': 'Metacritic', 'Value': '70/100'}",11 Sep 2015,True,88 min,movie,http://www.meetthepatelsfilm.com/,"Matthew Hamachek, Billy McMillin, Geeta Patel, Ravi Patel",2014,tt2378401,7.2,"2,559",
King Uncle,"Jackie Shroff, Shah Rukh Khan, Nagma, Sushmita Mukherjee",N/A,N/A,India,N/A,Rakesh Roshan,"Comedy, Drama, Family",Hindi,N/A,"Stern, strict and prestigious Ashok Bansal is an industrialist and the eldest in the Bansal family. He is a very strict man especially when it comes to his family, his younger brother, Anil...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzQ4NTAwMl5BMl5BanBnXkFtZTcwMzQxNzE0Mw@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.2/10'}",05 Feb 1993,True,171 min,movie,N/A,"Anees Bazmee (dialogue), Ravi Kapoor (screenplay), Mohan Kaul (screenplay)",1993,tt0107321,5.2,"2,268",
Barsaat,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna",1 win.,N/A,India,16 Mar 1999,Rajkumar Santoshi,"Action, Romance",Hindi,N/A,"Badal comes from a rural village to take an enrollment into a college in the city. He meets his fellow collegian, Tina Oberoi and both gets acquainted with each other and after a few ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMzM3NDkwMzA0OV5BMl5BanBnXkFtZTcwOTk1ODgzMQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.3/10'}",29 Sep 1995,True,166 min,movie,N/A,"Shyam Gupta (dialogue), Rajkumar Santoshi (dialogue), Rajkumar Santoshi (screenplay), Rajkumar Santoshi (story)",1995,tt0112459,5.3,807,
Raja Hindustani,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever",9 wins.,N/A,India,08 Dec 1998,Dharmesh Darshan,"Drama, Romance, Musical",Hindi,N/A,"India's biggest box office hit of 1996, Raja Hindustani is a musical drama about a poor cab driver who marries a rich woman and the struggles they face after marriage.",https://images-na.ssl-images-amazon.com/images/M/MV5BN2IxZWM2NGEtZWFhNS00YzYwLTk5NWQtYTU2ODYwM2I5MzQ1XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.1/10'}",08 Nov 1996,True,165 min,movie,N/A,"Robin Bhatt (screenplay), Dharmesh Darshan (dialogue), Dharmesh Darshan (story), Dharmesh Darshan, Javed Siddiqui (dialogue)",1996,tt0117437,6.1,"5,596",
Khamoshi: The Musical,"Nana Patekar, Salman Khan, Manisha Koirala, Seema Biswas",5 wins & 1 nomination.,N/A,India,28 Feb 2007,Sanjay Leela Bhansali,"Drama, Musical, Romance",Hindi,N/A,"Goa based Joseph Braganza and his wife Flavy, devout Catholics, are both deaf and mute. He makes a living selling soap bars door to door. Flavy gets pregnant and gives birth to a daughter ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MzIyNTE5MF5BMl5BanBnXkFtZTgwMjY4ODk1MDE@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.5/10'}",09 Aug 1996,True,159 min,movie,N/A,"Sanjay Leela Bhansali, Sutapa Sikdar (dialogue)",1996,tt0116763,7.5,"1,964",
Ghatak: Lethal,"Sunny Deol, Meenakshi Sheshadri, Danny Denzongpa, Anjan Srivastav",2 wins.,N/A,India,25 May 1999,Rajkumar Santoshi,"Action, Drama, Romance",Hindi,N/A,"Unable to witness the injustice and brutality inflict on the residents by a tyrannical gangster, Katya, in a small Indian village in India; Kashinath alias Kashi decides to single-handily ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNzJmZWFhZTgtM2I2Mi00YWE1LTgzODYtOTRlYWE3ODNmODgzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",08 Nov 1996,True,158 min,movie,N/A,"Vijay Deveshwar (associate writer), Shyam Gupta (dialogue), K.K. Raina (associate screenplay), Rajkumar Santoshi (dialogue), Rajkumar Santoshi (screenplay), Rajkumar Santoshi (story)",1996,tt0116407,7.4,"2,458",
Chachi 420,"Kamal Haasan, Amrish Puri, Om Puri, Tabu",1 win & 3 nominations.,N/A,India,06 Apr 1999,Kamal Haasan,"Comedy, Drama, Family",Hindi,N/A,Desperation to be with his only child forces a divorced man to take the guise of the child's nanny. Situations get really messy when the child's grandfather (the man's ex-father-in-law) falls in love with his disguised ex-son-in-law.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ4OTQyMjUyOF5BMl5BanBnXkFtZTcwMTUwMDE0MQ@@._V1_SX300.jpg,Jhamu Sughand Productions,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",19 Dec 1997,True,155 min,movie,N/A,"Gulzar (dialogue), Kamal Haasan (screenplay)",1997,tt0233422,7.4,"9,563",
Dil To Pagal Hai,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar",8 wins.,N/A,India,28 Oct 2003,Yash Chopra,"Comedy, Drama, Musical",Hindi,N/A,"A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",https://images-na.ssl-images-amazon.com/images/M/MV5BYWQ5ZjgyMmEtMWUwNi00YmJjLTljOWUtNDlkNjNlMDU2NDJjXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg,Yash Raj Films,NOT RATED,"{'Source': 'Internet Movie Database', 'Value': '7.1/10'}",30 Oct 1997,True,179 min,movie,N/A,"Tanuja Chandra (screenplay), Aditya Chopra (dialogue), Pamela Chopra (screenplay), Yash Chopra (screenplay)",1997,tt0118983,7.1,"17,547",
Gupt: The Hidden Truth,"Bobby Deol, Manisha Koirala, Kajol, Prem Chopra",3 wins & 5 nominations.,N/A,India,08 Dec 1998,Rajiv Rai,"Action, Crime, Drama",Hindi,N/A,"Governor Jaisingh Sinha is murdered and the needle of suspicion points towards his estranged son, Sahil Sinha who must prove his innocence.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTY4NjQ5MzY2OF5BMl5BanBnXkFtZTcwMDYwMDE0MQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",15 Aug 1997,True,173 min,movie,N/A,"Shabbir Boxwala (screenplay), Rajiv Rai (screenplay), Rajiv Rai (story), Naeem Sha (dialogue director), Naeem Sha (dialogue)",1997,tt0119239,7.4,"3,811",
China Gate,"Om Puri, Naseeruddin Shah, Danny Denzongpa, Mamta Kulkarni",1 win.,N/A,India,N/A,Rajkumar Santoshi,"Action, Adventure, Drama",Hindi,N/A,10 old exiled army men decide to free a village from an evil bandit,https://images-na.ssl-images-amazon.com/images/M/MV5BNmQzZGI1ODAtMTMzNS00MGQ5LWIzYmYtZmMyOGNkN2VmOTFkXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.7/10'}",N/A,True,175 min,movie,N/A,"Vijay Deveshwar (dialogue associate), K.K. Raina (dialogue), K.K. Raina (screenplay), Anjum Rajabali (screenplay), Rajkumar Santoshi (dialogue), Rajkumar Santoshi (screenplay), Rajkumar Santoshi (story)",1998,tt0210609,6.7,"1,034",
Pyaar Kiya To Darna Kya,"Salman Khan, Kajol, Arbaaz Khan, Anjala Zaveri",1 win.,N/A,India,06 Mar 2007,Sohail Khan,"Comedy, Romance",Hindi,N/A,"Muskaan (Kajol) is an orphan girl living on a farm run by her overly-protective older brother, Vishal (Arbaaz Khan) and their 'Chachu' (Dharmendra). Muskaan's childhood friend, Ujaala (...",https://images-na.ssl-images-amazon.com/images/M/MV5BYTAwYTE0NWItNjFiZi00Y2VjLWI0ZTUtMDVkNDA0MDA0YTVlXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",27 Mar 1998,True,162 min,movie,N/A,"Sanjeev Duggal (dialogue), Sohail Khan (story and screenplay)",1998,tt0173080,6.8,"2,812",
Daud: Fun on the Run,"Sanjay Dutt, Urmila Matondkar, Paresh Rawal, Neeraj Vora",N/A,N/A,India,15 Dec 1998,Ram Gopal Varma,"Action, Adventure, Comedy",Hindi,N/A,"Notorious gangster asks a career thief by the name of Nandu to steal a package worth over one crore rupees for a fee, which Nandu does so. Things do not go as planned, when Nandu finds out ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNjYxYzY2ZWQtMGNmOS00OTVjLWFlYmQtOGNlZGVkODMwZTJmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.9/10'}",22 Aug 1997,True,180 min,movie,N/A,"Sanjay Chhel (dialogue), Kannan Iyer (screenplay), Kannan Iyer (story), Ram Gopal Varma (screenplay), Ram Gopal Varma (story)",1997,tt0118931,5.9,727,
Soldier,"Rakhee Gulzar, Bobby Deol, Preity Zinta, Farida Jalal",4 wins.,N/A,India,02 Mar 1999,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Action, Drama, Musical",Hindi,N/A,The story follows a young man (Bobby Deol) who flees India and arrives in Australia seeking vengence for something that started in India. In Australia he meets and falls in love with the daughter of a rich and powerful man(Suresh Oberoi). The story keeps the covers on Bobby Deols plan until the end when everything is revealed as to why he is a SOLDIER.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTc1OTczMV5BMl5BanBnXkFtZTcwNzE2ODgzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.2/10'}",12 Oct 1998,True,156 min,movie,N/A,"Sachin Bhowmick (screenplay), Shyam Goel (screenplay), Shyam Goel (story), Javed Siddiqui (dialogue)",1998,tt0211634,6.2,"1,956",
Soldier,"Rakhee Gulzar, Bobby Deol, Preity Zinta, Farida Jalal",4 wins.,N/A,India,02 Mar 1999,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Action, Drama, Musical",Hindi,N/A,The story follows a young man (Bobby Deol) who flees India and arrives in Australia seeking vengence for something that started in India. In Australia he meets and falls in love with the daughter of a rich and powerful man(Suresh Oberoi). The story keeps the covers on Bobby Deols plan until the end when everything is revealed as to why he is a SOLDIER.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTc1OTczMV5BMl5BanBnXkFtZTcwNzE2ODgzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '12%'}",12 Oct 1998,True,156 min,movie,N/A,"Sachin Bhowmick (screenplay), Shyam Goel (screenplay), Shyam Goel (story), Javed Siddiqui (dialogue)",1998,tt0211634,6.2,"1,956",
Biwi No. 1,"Anil Kapoor, Salman Khan, Karisma Kapoor, Sushmita Sen",5 wins & 2 nominations.,N/A,India,N/A,David Dhawan,"Comedy, Drama, Romance",Hindi,N/A,"A housewife learns that her husband is cheating on her. Thus, her quest to bring him back begins",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MTI2OTM1OF5BMl5BanBnXkFtZTcwODEwMjIyMQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.7/10'}",28 May 1999,True,159 min,movie,N/A,Kamal Haasan (story),1999,tt0207341,5.7,"3,737",
Mast,"Urmila Matondkar, Aftab Shivdasani, Dalip Tahil, Smita Jaykar",2 wins.,N/A,India,30 Nov 1999,Ram Gopal Varma,"Fantasy, Musical, Romance",Hindi,N/A,"Krishnakant Mathur (Aftab Shivdasani) alias ""kittu"", works in a restaurant, which is located right opposite the bunglow of famous movie actress, Mallika (Urmilla Matondkar). Kittu, simply ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTU1NzczMl5BMl5BanBnXkFtZTcwNzY2ODgzMQ@@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '5.5/10'}",15 Oct 1999,True,153 min,movie,N/A,"Ramesh Khatkar (dialogue), Ramesh Khatkar (screenplay), Ramesh Khatkar (story), Vinod Ranganathan (dialogue), Vinod Ranganathan (screenplay), Vinod Ranganathan (story)",1999,tt0214931,5.5,726,
Kachche Dhaage,"Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar",1 win.,N/A,India,14 Nov 2006,Milan Luthria,"Action, Drama, Romance",Hindi,N/A,Two stepbrothers who loathe each other have to work together to avoid being framed for terrorist activities.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNzg5ODQ5NF5BMl5BanBnXkFtZTgwOTgyODY4MzE@._V1_SX300.jpg,N/A,UNRATED,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",N/A,True,144 min,movie,N/A,"Sanjay Chhel, Anjum Rajabali (screenplay), Anjum Rajabali (story)",1999,tt0206067,6.0,"1,069",
Deewane,"Ajay Devgn, Urmila Matondkar, Mahima Chaudhry, Paresh Rawal",N/A,N/A,India,12 Sep 2000,Harry Baweja,"Action, Romance",Hindi,N/A,"Policeman Vishal is shot when his boss bungles a raid on a boat. To avoid the wrath of Vishal's family, his boss hires a lookalike to stop their suspicions. But when the policeman's ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDkzMTI5MF5BMl5BanBnXkFtZTcwOTA1MjAyMQ@@._V1_SX300.jpg,N/A,UNRATED,"{'Source': 'Internet Movie Database', 'Value': '4.7/10'}",11 Aug 2000,True,164 min,movie,N/A,N/A,2000,tt0255097,4.7,466,
Dhadkan,"Akshay Kumar, Shilpa Shetty, Sunil Shetty, Mahima Chaudhry",3 wins & 26 nominations.,N/A,India,03 Oct 2000,Dharmesh Darshan,"Drama, Romance",Hindi,N/A,"Wealthy Anjali falls in love with poor Dev, both want to get married, but Anjali's family objects and instead get her married to equally wealthy Ram, who lives with his uncaring step-mother...",https://images-na.ssl-images-amazon.com/images/M/MV5BMDMzZWE4NDUtOWRlMS00ODJjLThmZjAtNWU1MmFiOWVmZmJjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,N/A,N/A,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",11 Aug 2000,True,161 min,movie,N/A,"Dharmesh Darshan (dialogue), Naseem Mukri (dialogue), Naseem Mukri (screenplay), Raj Sinha (screenplay)",2000,tt0255111,6.8,"5,639",
